Date,Restaurant,Rating,Author,Review,Day,Bag_of_Words,Length_of_Review,Percent_Positive,Percent_Negative,Sentiment,Alcohol
2016-12-15,China Wok,5.0,Michelle P,"The food is always great and they are consistent with flavor and spice. Delivery or eat in , the staff/ driver are always nice and make sure you have all you need and are satisfied . I love this place , have been eating China Wok for over 16 years . A must try if you haven't yet :)",Thursday,"['the', 'food', 'is', 'always', 'great', 'and', 'they', 'are', 'consistent', 'with', 'flavor', 'and', 'spice', 'delivery', 'or', 'eat', 'in', '', 'the', 'staff', 'driver', 'are', 'always', 'nice', 'and', 'make', 'sure', 'you', 'have', 'all', 'you', 'need', 'and', 'are', 'satisfied', '', 'i', 'love', 'this', 'place', '', 'have', 'been', 'eating', 'china', 'wok', 'for', 'over', '16', 'years', '', 'a', 'must', 'try', 'if', 'you', ""haven't"", 'yet', '']",59,0.0847457627118644,0.01694915254237288,Positive,Yes
2019-10-17,Hollywood's Restaurant & Bkry,5.0,traderjane2019,"Food is always good, and service is quick, and prices are reasonable! Their homemade bakery item are wonderful, and the fried green tomatoes are great!",Thursday,"['food', 'is', 'always', 'good', 'and', 'service', 'is', 'quick', 'and', 'prices', 'are', 'reasonable', 'their', 'homemade', 'bakery', 'item', 'are', 'wonderful', 'and', 'the', 'fried', 'green', 'tomatoes', 'are', 'great']",25,0.16,0.0,Positive,No
2019-10-14,Hollywood's Restaurant & Bkry,5.0,192giallu6,I arrived here without any expectation and the staff was very welcome and the food delicious! Prices very reasonable. Absolutely stop by if you are in the area.,Monday,"['i', 'arrived', 'here', 'without', 'any', 'expectation', 'and', 'the', 'staff', 'was', 'very', 'welcome', 'and', 'the', 'food', 'delicious', 'prices', 'very', 'reasonable', 'absolutely', 'stop', 'by', 'if', 'you', 'are', 'in', 'the', 'area']",28,0.10714285714285714,0.0,Positive,No
2019-10-12,Hollywood's Restaurant & Bkry,5.0,Susan W,"What a nice surprise! Riding by , pulled in, checked Trip Advisor; and had a fabulous lunch. Very friendly and attentive staff. Food and desserts homemade! Clean place and comfortable. Will def be back when we come to Virginia. Check out the US map with push puns from all the hometowns of the visitors that have eaten there. Wish we could have dinner. Nice wine selection .",Saturday,"['what', 'a', 'nice', 'surprise', 'riding', 'by', '', 'pulled', 'in', 'checked', 'trip', 'advisor', 'and', 'had', 'a', 'fabulous', 'lunch', 'very', 'friendly', 'and', 'attentive', 'staff', 'food', 'and', 'desserts', 'homemade', 'clean', 'place', 'and', 'comfortable', 'will', 'def', 'be', 'back', 'when', 'we', 'come', 'to', 'virginia', 'check', 'out', 'the', 'us', 'map', 'with', 'push', 'puns', 'from', 'all', 'the', 'hometowns', 'of', 'the', 'visitors', 'that', 'have', 'eaten', 'there', 'wish', 'we', 'could', 'have', 'dinner', 'nice', 'wine', 'selection', '']",67,0.13432835820895522,0.0,Positive,No
2019-10-09,Hollywood's Restaurant & Bkry,5.0,Mohlerbuys m,"Absolutely the very best food hands down ! So good , that we stopped from Lynchburg Va on way to Charlotte NC for dinner and returned for dinner two days later - same meal Meatloaf ! Yum . Indeed it is a fav restaurant",Wednesday,"['absolutely', 'the', 'very', 'best', 'food', 'hands', 'down', '', 'so', 'good', '', 'that', 'we', 'stopped', 'from', 'lynchburg', 'va', 'on', 'way', 'to', 'charlotte', 'nc', 'for', 'dinner', 'and', 'returned', 'for', 'dinner', 'two', 'days', 'later', '', 'same', 'meal', 'meatloaf', '', 'yum', '', 'indeed', 'it', 'is', 'a', 'fav', 'restaurant']",44,0.022727272727272728,0.022727272727272728,Neutral,Yes
2019-10-04,Hollywood's Restaurant & Bkry,5.0,runamook,"My wife got the pimiento cheese appetizer and a bowl of their tomato soup, just what she needed after a long day on the road. I ordered the Coco Loco chicken salad after reading other reviews. Glad I did, it was very good and the salad fresh and crispy.We would highly recommend. I also must comment on the friendly wait staff which really added to our appreciation of the restaurant as compared to all of the others we have put up with in our travels.Good job - keep up the good work!",Friday,"['my', 'wife', 'got', 'the', 'pimiento', 'cheese', 'appetizer', 'and', 'a', 'bowl', 'of', 'their', 'tomato', 'soup', 'just', 'what', 'she', 'needed', 'after', 'a', 'long', 'day', 'on', 'the', 'road', 'i', 'ordered', 'the', 'coco', 'loco', 'chicken', 'salad', 'after', 'reading', 'other', 'reviews', 'glad', 'i', 'did', 'it', 'was', 'very', 'good', 'and', 'the', 'salad', 'fresh', 'and', 'crispy.we', 'would', 'highly', 'recommend', 'i', 'also', 'must', 'comment', 'on', 'the', 'friendly', 'wait', 'staff', 'which', 'really', 'added', 'to', 'our', 'appreciation', 'of', 'the', 'restaurant', 'as', 'compared', 'to', 'all', 'of', 'the', 'others', 'we', 'have', 'put', 'up', 'with', 'in', 'our', 'travels.good', 'job', '', 'keep', 'up', 'the', 'good', 'work']",92,0.07608695652173914,0.0,Positive,No
2019-10-04,Hollywood's Restaurant & Bkry,5.0,Kathy S,We almost drove pass it. Wasn't sure what to expect. The staff was absolutely great. My husband enjoyed his and mine. We took dessert to go.,Friday,"['we', 'almost', 'drove', 'pass', 'it', ""wasn't"", 'sure', 'what', 'to', 'expect', 'the', 'staff', 'was', 'absolutely', 'great', 'my', 'husband', 'enjoyed', 'his', 'and', 'mine', 'we', 'took', 'dessert', 'to', 'go']",26,0.07692307692307693,0.0,Positive,No
2019-10-04,Hollywood's Restaurant & Bkry,5.0,Jay9875,"A very diverse menu plus a long list of daily specials. Everything sounded good. The waitress helped with her recommendations. The Ghost Pepper Chicken Sandwich was great. The sweet potato fries were very good and were crispy (my favorite way). The California Grilled Cheese was pretty good. The dinner rolls were ok but surprisingly not great. The cheesecake was a huge serving and very good. The peanut butter pie was very good, relatively small, and very rich. Overall a very good dinner.",Friday,"['a', 'very', 'diverse', 'menu', 'plus', 'a', 'long', 'list', 'of', 'daily', 'specials', 'everything', 'sounded', 'good', 'the', 'waitress', 'helped', 'with', 'her', 'recommendations', 'the', 'ghost', 'pepper', 'chicken', 'sandwich', 'was', 'great', 'the', 'sweet', 'potato', 'fries', 'were', 'very', 'good', 'and', 'were', 'crispy', 'my', 'favorite', 'way', 'the', 'california', 'grilled', 'cheese', 'was', 'pretty', 'good', 'the', 'dinner', 'rolls', 'were', 'ok', 'but', 'surprisingly', 'not', 'great', 'the', 'cheesecake', 'was', 'a', 'huge', 'serving', 'and', 'very', 'good', 'the', 'peanut', 'butter', 'pie', 'was', 'very', 'good', 'relatively', 'small', 'and', 'very', 'rich', 'overall', 'a', 'very', 'good', 'dinner']",82,0.15853658536585366,0.0,Positive,No
2019-10-02,Hollywood's Restaurant & Bkry,5.0,MomMDof3,Stopped at this restaurant on recommendations from other Trip Advisor reviews for lunch. The parking lot was full at 11:30 which was a sign of good food. We ordered the Cobb salad and the new Beyond Burger (non-meat). It was so delicious and the rolls and bun were baked fresh onsite. The cream puff for dessert was well worth the extra expense but maybe not for my waistline.,Wednesday,"['stopped', 'at', 'this', 'restaurant', 'on', 'recommendations', 'from', 'other', 'trip', 'advisor', 'reviews', 'for', 'lunch', 'the', 'parking', 'lot', 'was', 'full', 'at', '11:30', 'which', 'was', 'a', 'sign', 'of', 'good', 'food', 'we', 'ordered', 'the', 'cobb', 'salad', 'and', 'the', 'new', 'beyond', 'burger', 'non-meat', 'it', 'was', 'so', 'delicious', 'and', 'the', 'rolls', 'and', 'bun', 'were', 'baked', 'fresh', 'onsite', 'the', 'cream', 'puff', 'for', 'dessert', 'was', 'well', 'worth', 'the', 'extra', 'expense', 'but', 'maybe', 'not', 'for', 'my', 'waistline']",68,0.08823529411764706,0.0,Positive,No
2019-09-27,Hollywood's Restaurant & Bkry,4.0,SouthernFoodie1,We stopped for Dinner here will traveling down the interstate! It was great and we enjoyed our Dinner! Worth a stop if your looking for Dinner! The hummus platter was the best!,Friday,"['we', 'stopped', 'for', 'dinner', 'here', 'will', 'traveling', 'down', 'the', 'interstate', 'it', 'was', 'great', 'and', 'we', 'enjoyed', 'our', 'dinner', 'worth', 'a', 'stop', 'if', 'your', 'looking', 'for', 'dinner', 'the', 'hummus', 'platter', 'was', 'the', 'best']",32,0.09375,0.03125,Positive,Yes
2019-09-27,Hollywood's Restaurant & Bkry,3.0,blueheaven1989,Raved by many locals as number one for lunch is great ... but Im not on the same page. I had a fine cob salad which I give a 7 out of 10. The friend green BLT was a great sandwich though. First time and maybe well try it again. Their service was the best part of dining there.,Friday,"['raved', 'by', 'many', 'locals', 'as', 'number', 'one', 'for', 'lunch', 'is', 'great', '', 'but', 'im', 'not', 'on', 'the', 'same', 'page', 'i', 'had', 'a', 'fine', 'cob', 'salad', 'which', 'i', 'give', 'a', '7', 'out', 'of', '10', 'the', 'friend', 'green', 'blt', 'was', 'a', 'great', 'sandwich', 'though', 'first', 'time', 'and', 'maybe', 'well', 'try', 'it', 'again', 'their', 'service', 'was', 'the', 'best', 'part', 'of', 'dining', 'there']",59,0.0847457627118644,0.0,Positive,No
2018-07-27,Mike's Deli,5.0,kb633,"Tasty sandwiches-had the reuben, Turkey w/a twist, & Ham. Friendly staff & excellent service! 1 1/2 Miles off Interstate 81 exit 146.",Friday,"['tasty', 'sandwiches-had', 'the', 'reuben', 'turkey', 'w/a', 'twist', '', 'ham', 'friendly', 'staff', '', 'excellent', 'service', '1', '1/2', 'miles', 'off', 'interstate', '81', 'exit', '146']",22,0.09090909090909091,0.045454545454545456,Positive,Yes
2017-11-27,Mike's Deli,5.0,phil753,"I was introduced to Mike's (Dave's Good Food back then) working in Roanoke in 2012 and I have made it my mission to introduce as many people as possible to this jewel of a Deli. The first time I walked in I thought I was back in New England and it hasn't changed a bit. The servings are plentiful and affordable. My favorite is the Reuben! Mike uses the best corned beef I've tasted south of NY. But you can't go wrong, no matter your choice. I am a happily returning customer whenever I'm in Roanoke and my only complaint is that I can't go there for dinner too!",Monday,"['i', 'was', 'introduced', 'to', ""mike's"", ""dave's"", 'good', 'food', 'back', 'then', 'working', 'in', 'roanoke', 'in', '2012', 'and', 'i', 'have', 'made', 'it', 'my', 'mission', 'to', 'introduce', 'as', 'many', 'people', 'as', 'possible', 'to', 'this', 'jewel', 'of', 'a', 'deli', 'the', 'first', 'time', 'i', 'walked', 'in', 'i', 'thought', 'i', 'was', 'back', 'in', 'new', 'england', 'and', 'it', ""hasn't"", 'changed', 'a', 'bit', 'the', 'servings', 'are', 'plentiful', 'and', 'affordable', 'my', 'favorite', 'is', 'the', 'reuben', 'mike', 'uses', 'the', 'best', 'corned', 'beef', ""i've"", 'tasted', 'south', 'of', 'ny', 'but', 'you', ""can't"", 'go', 'wrong', 'no', 'matter', 'your', 'choice', 'i', 'am', 'a', 'happily', 'returning', 'customer', 'whenever', ""i'm"", 'in', 'roanoke', 'and', 'my', 'only', 'complaint', 'is', 'that', 'i', ""can't"", 'go', 'there', 'for', 'dinner', 'too']",109,0.045871559633027525,0.01834862385321101,Positive,Yes
2017-10-12,Mike's Deli,5.0,Dennis M,"We've been to Mike's several times for a family lunch, usually from two to five of us. We always have great food and we've tried quite a few different things on the menu, all of it excellent! And Mike is a HOOT!!!! Always good for a laugh and he and the rest of the crew do everything they can to make your food and experience as good as is possible! You won't find any better customer service anywhere!",Thursday,"[""we've"", 'been', 'to', ""mike's"", 'several', 'times', 'for', 'a', 'family', 'lunch', 'usually', 'from', 'two', 'to', 'five', 'of', 'us', 'we', 'always', 'have', 'great', 'food', 'and', ""we've"", 'tried', 'quite', 'a', 'few', 'different', 'things', 'on', 'the', 'menu', 'all', 'of', 'it', 'excellent', 'and', 'mike', 'is', 'a', 'hoot', 'always', 'good', 'for', 'a', 'laugh', 'and', 'he', 'and', 'the', 'rest', 'of', 'the', 'crew', 'do', 'everything', 'they', 'can', 'to', 'make', 'your', 'food', 'and', 'experience', 'as', 'good', 'as', 'is', 'possible', 'you', ""won't"", 'find', 'any', 'better', 'customer', 'service', 'anywhere']",78,0.0641025641025641,0.01282051282051282,Positive,Yes
2017-09-08,Mike's Deli,5.0,Jim W,Mike's Deli is about a 10 min drive from work but several times a month several co-worker's and I place to go orders from there. Mike always has the food ready and enjoys a friendly banter while you are waiting to pay. He certainly makes you feel like you are in New York City between the conversations and the food. Everything we've gotten has been fresh and very tasty. If you enjoy crunchy bacon like I do then this is your place. The subs are big enough to share or take home half for a snack later in the evening.,Friday,"[""mike's"", 'deli', 'is', 'about', 'a', '10', 'min', 'drive', 'from', 'work', 'but', 'several', 'times', 'a', 'month', 'several', ""co-worker's"", 'and', 'i', 'place', 'to', 'go', 'orders', 'from', 'there', 'mike', 'always', 'has', 'the', 'food', 'ready', 'and', 'enjoys', 'a', 'friendly', 'banter', 'while', 'you', 'are', 'waiting', 'to', 'pay', 'he', 'certainly', 'makes', 'you', 'feel', 'like', 'you', 'are', 'in', 'new', 'york', 'city', 'between', 'the', 'conversations', 'and', 'the', 'food', 'everything', ""we've"", 'gotten', 'has', 'been', 'fresh', 'and', 'very', 'tasty', 'if', 'you', 'enjoy', 'crunchy', 'bacon', 'like', 'i', 'do', 'then', 'this', 'is', 'your', 'place', 'the', 'subs', 'are', 'big', 'enough', 'to', 'share', 'or', 'take', 'home', 'half', 'for', 'a', 'snack', 'later', 'in', 'the', 'evening']",100,0.04,0.0,Positive,No
2016-08-25,Mike's Deli,4.0,NRBi2019,"I've eaten here for many years as David's Good Food as well as under the current name Mike's Deli. I've never had a bad meal her not bad service. This is about as consistent as it gets and will be apparent by their faithful customers that come dailey, weekly or monthly. I'm surprised they don't have more comments as they've been around for a long time and are always busy. I take clients here often and have not heard anything but compliments. I even have a little fun cutting up with the owner. In short, good food and good service and definitely a good choice whether you live in Roanoke or traveling through. Trip Advisor is a great tool for the traveling public but constantly busy with paying customers is the ultimate recommendation.",Thursday,"[""i've"", 'eaten', 'here', 'for', 'many', 'years', 'as', ""david's"", 'good', 'food', 'as', 'well', 'as', 'under', 'the', 'current', 'name', ""mike's"", 'deli', ""i've"", 'never', 'had', 'a', 'bad', 'meal', 'her', 'not', 'bad', 'service', 'this', 'is', 'about', 'as', 'consistent', 'as', 'it', 'gets', 'and', 'will', 'be', 'apparent', 'by', 'their', 'faithful', 'customers', 'that', 'come', 'dailey', 'weekly', 'or', 'monthly', ""i'm"", 'surprised', 'they', ""don't"", 'have', 'more', 'comments', 'as', ""they've"", 'been', 'around', 'for', 'a', 'long', 'time', 'and', 'are', 'always', 'busy', 'i', 'take', 'clients', 'here', 'often', 'and', 'have', 'not', 'heard', 'anything', 'but', 'compliments', 'i', 'even', 'have', 'a', 'little', 'fun', 'cutting', 'up', 'with', 'the', 'owner', 'in', 'short', 'good', 'food', 'and', 'good', 'service', 'and', 'definitely', 'a', 'good', 'choice', 'whether', 'you', 'live', 'in', 'roanoke', 'or', 'traveling', 'through', 'trip', 'advisor', 'is', 'a', 'great', 'tool', 'for', 'the', 'traveling', 'public', 'but', 'constantly', 'busy', 'with', 'paying', 'customers', 'is', 'the', 'ultimate', 'recommendation']",133,0.10526315789473684,0.03759398496240601,Positive,Yes
2016-08-15,Mike's Deli,5.0,Rhinelander88,Superb sandwiches. Daily Specials. Fresh food and plenty of it. Good food prepared and served by good people.,Monday,"['superb', 'sandwiches', 'daily', 'specials', 'fresh', 'food', 'and', 'plenty', 'of', 'it', 'good', 'food', 'prepared', 'and', 'served', 'by', 'good', 'people']",18,0.2777777777777778,0.0,Positive,No
2016-07-06,Mike's Deli,4.0,chiknlvr,"I don't suppose we'll ever get a real NY deli here in the mountains, so I'll settle for Mike's for the time being. Unpretentious, limited menu. Place your order at the counter, take a seat, and your order will come flying out. Had a good Italian sub, just the way I like them. We were bantering with the owner about free cookies and darned if he didn't disappear and come back with them! Now there is a guy that wants his customers to leave happy and to return. Limited hours: 9:30-2:30. Seemed to do a good takeout business.",Wednesday,"['i', ""don't"", 'suppose', ""we'll"", 'ever', 'get', 'a', 'real', 'ny', 'deli', 'here', 'in', 'the', 'mountains', 'so', ""i'll"", 'settle', 'for', ""mike's"", 'for', 'the', 'time', 'being', 'unpretentious', 'limited', 'menu', 'place', 'your', 'order', 'at', 'the', 'counter', 'take', 'a', 'seat', 'and', 'your', 'order', 'will', 'come', 'flying', 'out', 'had', 'a', 'good', 'italian', 'sub', 'just', 'the', 'way', 'i', 'like', 'them', 'we', 'were', 'bantering', 'with', 'the', 'owner', 'about', 'free', 'cookies', 'and', 'darned', 'if', 'he', ""didn't"", 'disappear', 'and', 'come', 'back', 'with', 'them', 'now', 'there', 'is', 'a', 'guy', 'that', 'wants', 'his', 'customers', 'to', 'leave', 'happy', 'and', 'to', 'return', 'limited', 'hours', '9:30-2:30', 'seemed', 'to', 'do', 'a', 'good', 'takeout', 'business']",98,0.09183673469387756,0.02040816326530612,Positive,Yes
